0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0.6499900221824646,0.4616379737854004,-3.042338221348473e-07,0.6348699331283569,0.5220044255256653,-0.01852860115468502,0.6049962043762207,0.5811969041824341,-0.02882680855691433,0.5765064358711243,0.6286846995353699,-0.03969373181462288,0.5652962327003479,0.6703908443450928,-0.04688836261630058,0.5435264110565186,0.5587464570999146,0.000989163643680513,0.5043990612030029,0.5574737191200256,-0.02031743712723255,0.5327141880989075,0.5410170555114746,-0.035379182547330856,0.5555669069290161,0.5364841818809509,-0.04246538504958153,0.5355120897293091,0.5238533616065979,0.001181702595204115,0.49706095457077026,0.5199992656707764,-0.02127387374639511,0.5355368852615356,0.5089844465255737,-0.030218403786420822,0.5578888058662415,0.5120118856430054,-0.030899960547685623,0.5353832244873047,0.48914897441864014,-0.00303311413154006,0.5020107626914978,0.48222556710243225,-0.023221174255013466,0.5348281860351562,0.47910672426223755,-0.0197928324341774,0.5570554137229919,0.48484086990356445,-0.011659985408186913,0.5407103300094604,0.45561403036117554,-0.009249008260667324,0.5121414065361023,0.4495992064476013,-0.01881861314177513,0.5354727506637573,0.4533439576625824,-0.01216245535761118,0.5540211200714111,0.4601721465587616,-0.004135645925998688
0.6473748087882996,0.46407806873321533,-3.11521091589384e-07,0.6355336904525757,0.5201593041419983,-0.02025541663169861,0.6060084104537964,0.5777716636657715,-0.03115198016166687,0.5776990652084351,0.6233137249946594,-0.04232870787382126,0.5665682554244995,0.6651091575622559,-0.04985630512237549,0.5432272553443909,0.5550833940505981,-0.0026299343444406986,0.5049132704734802,0.5559147596359253,-0.024593865498900414,0.5319870710372925,0.5394036173820496,-0.03846641257405281,0.5549653768539429,0.5322542786598206,-0.044492531567811966,0.5366841554641724,0.5202075242996216,-0.0019611893221735954,0.5001905560493469,0.5170940160751343,-0.0251453947275877,0.538225531578064,0.504375696182251,-0.03322446718811989,0.5591115355491638,0.5075145959854126,-0.03322695568203926,0.5369051694869995,0.48553013801574707,-0.005810878239572048,0.5018900036811829,0.48029112815856934,-0.027472086250782013,0.5354223847389221,0.47609996795654297,-0.023399047553539276,0.5565848350524902,0.4820078909397125,-0.01476052962243557,0.5421334505081177,0.4515543282032013,-0.011598180048167706,0.5127121210098267,0.4481874406337738,-0.023037873208522797,0.5358399152755737,0.45031511783599854,-0.016852840781211853,0.5533307194709778,0.4582297205924988,-0.008817589841783047
0.6470069885253906,0.4606098234653473,-3.01406714697805e-07,0.6363869905471802,0.5186107158660889,-0.019901243969798088,0.606107234954834,0.5762614011764526,-0.030641669407486916,0.5778754949569702,0.6206433176994324,-0.041809190064668655,0.5668809413909912,0.6627642512321472,-0.049461569637060165,0.5445594787597656,0.5523993968963623,-0.0017632918898016214,0.5061842203140259,0.5531949400901794,-0.024117115885019302,0.5326984524726868,0.5364893078804016,-0.03829574212431908,0.5553336143493652,0.5295120477676392,-0.044350769370794296,0.5377950072288513,0.5171618461608887,-0.0016107995761558414,0.5008161664009094,0.5124694108963013,-0.02538001537322998,0.5392774343490601,0.5004586577415466,-0.03364196792244911,0.5597237348556519,0.5048013925552368,-0.03328218683600426,0.5376352071762085,0.4825163781642914,-0.005998529493808746,0.5040903091430664,0.4755556583404541,-0.028337761759757996,0.5385372638702393,0.47175735235214233,-0.02427920326590538,0.558800995349884,0.47866830229759216,-0.015263938345015049,0.5424069166183472,0.4487255811691284,-0.012285135686397552,0.5145955681800842,0.44373780488967896,-0.023779703304171562,0.5390783548355103,0.4467984437942505,-0.017075592651963234,0.556384265422821,0.455859512090683,-0.008514554239809513
0.6470253467559814,0.4609474837779999,-2.892065253945475e-07,0.6359973549842834,0.5181078314781189,-0.020389966666698456,0.6059310436248779,0.5756732225418091,-0.031164351850748062,0.5783467292785645,0.6214773654937744,-0.04222060367465019,0.5670451521873474,0.6634200811386108,-0.049641773104667664,0.5442046523094177,0.5522229671478271,-0.001479383441619575,0.5057042241096497,0.5523539781570435,-0.023346511647105217,0.5321716666221619,0.536432683467865,-0.03739769011735916,0.5555940866470337,0.529869556427002,-0.043452195823192596,0.5378749966621399,0.5169466137886047,-0.000674341747071594,0.5018466711044312,0.5124559998512268,-0.023779598996043205,0.5393726229667664,0.5003871917724609,-0.032422032207250595,0.5601915717124939,0.5046813488006592,-0.032608821988105774,0.5379806756973267,0.4822833836078644,-0.004443787503987551,0.505023717880249,0.47562527656555176,-0.026315199211239815,0.5380831360816956,0.47148749232292175,-0.02296806499361992,0.5585694313049316,0.478066623210907,-0.014602605253458023,0.5428116917610168,0.44843918085098267,-0.010100997984409332,0.5145576000213623,0.4441582262516022,-0.021598869934678078,0.5379893183708191,0.44612666964530945,-0.015477072447538376,0.5554409027099609,0.45421260595321655,-0.007353236433118582
0.6469013094902039,0.462003231048584,-2.879427540847246e-07,0.6355032920837402,0.5188964009284973,-0.020301001146435738,0.6057953834533691,0.576400101184845,-0.031016627326607704,0.577599048614502,0.6210168600082397,-0.042114466428756714,0.5659043788909912,0.6625052690505981,-0.04963945224881172,0.5445107817649841,0.5526846647262573,-0.0010534613393247128,0.5061208009719849,0.5533881187438965,-0.023416757583618164,0.5319353342056274,0.5375144481658936,-0.03790954127907753,0.554894208908081,0.5303022265434265,-0.04419511929154396,0.5380868315696716,0.5174495577812195,-0.0005834203329868615,0.50113844871521,0.5123512744903564,-0.024287834763526917,0.5387780070304871,0.5009759068489075,-0.033076003193855286,0.5596697926521301,0.5049851536750793,-0.033128056675195694,0.5383502840995789,0.48284533619880676,-0.00477779284119606,0.5039510130882263,0.4748218059539795,-0.026969628408551216,0.5373271703720093,0.47127559781074524,-0.02346297912299633,0.5578432083129883,0.4775967001914978,-0.014793537557125092,0.5438045263290405,0.44928210973739624,-0.01091507263481617,0.5155085921287537,0.4440856873989105,-0.022374121472239494,0.5386767387390137,0.44651955366134644,-0.016169317066669464,0.5554645657539368,0.4545358419418335,-0.00795628409832716
0.6481770277023315,0.46335527300834656,-2.985244407227583e-07,0.6361591815948486,0.5190197825431824,-0.01964750699698925,0.6052567362785339,0.5759755969047546,-0.030000407248735428,0.5774446725845337,0.6204763650894165,-0.04071594029664993,0.5663543939590454,0.6611200571060181,-0.04784800857305527,0.5449765920639038,0.5513725280761719,-0.0018740955274552107,0.5057985186576843,0.552041232585907,-0.023680618032813072,0.532794177532196,0.53635174036026,-0.037618592381477356,0.5564660429954529,0.5296382308006287,-0.04360212758183479,0.5388081073760986,0.5163419842720032,-0.0013354078400880098,0.5016224384307861,0.5120764374732971,-0.024233147501945496,0.5396242737770081,0.5008946657180786,-0.032354824244976044,0.5604816675186157,0.5052713751792908,-0.0322490893304348,0.5391669273376465,0.48196879029273987,-0.005272052716463804,0.5041073560714722,0.475012868642807,-0.026623424142599106,0.5375292897224426,0.4718938171863556,-0.022828154265880585,0.5582288503646851,0.47866106033325195,-0.01430551242083311,0.544397234916687,0.4484172761440277,-0.011091380380094051,0.515197217464447,0.44400471448898315,-0.022242600098252296,0.5385395884513855,0.44698989391326904,-0.016105979681015015,0.5559403300285339,0.45562922954559326,-0.008111869916319847
0.6484286785125732,0.46265125274658203,-2.9054700689812307e-07,0.6360525488853455,0.5184640288352966,-0.01911720633506775,0.6058551073074341,0.5744437575340271,-0.029812315478920937,0.577912449836731,0.6186115741729736,-0.04114314168691635,0.5662375092506409,0.6599618196487427,-0.04908952862024307,0.5452793836593628,0.5504382848739624,-0.0017089837929233909,0.5061805248260498,0.5528016090393066,-0.02400190569460392,0.5311486124992371,0.5375924110412598,-0.03836199641227722,0.5544331073760986,0.529877245426178,-0.04442743584513664,0.5389369130134583,0.5160428881645203,-0.0016946548130363226,0.5025042295455933,0.511560320854187,-0.025118323042988777,0.5396561026573181,0.5008947253227234,-0.0336591899394989,0.5610857605934143,0.5047398209571838,-0.033577706664800644,0.5389333367347717,0.4817267656326294,-0.006137911230325699,0.5053460001945496,0.47494611144065857,-0.027752991765737534,0.5383844971656799,0.4719292223453522,-0.024338774383068085,0.5593682527542114,0.4778188467025757,-0.01578635722398758,0.5436978340148926,0.4480424225330353,-0.012432625517249107,0.5151435136795044,0.4440268278121948,-0.023432129994034767,0.5373553037643433,0.44701749086380005,-0.017317526042461395,0.554125189781189,0.45476239919662476,-0.009157869964838028
0.650161623954773,0.4617181718349457,-2.946139829873573e-07,0.6380109786987305,0.517149806022644,-0.01960696466267109,0.6058191657066345,0.5739860534667969,-0.029591819271445274,0.5775336623191833,0.6183378100395203,-0.0399433970451355,0.5668051242828369,0.6600189208984375,-0.04673447459936142,0.5477145910263062,0.550399124622345,-0.0015629306435585022,0.5073994994163513,0.5498401522636414,-0.023283742368221283,0.5339012742042542,0.5326750874519348,-0.03710072115063667,0.5567341446876526,0.5260407328605652,-0.043038442730903625,0.5405167937278748,0.5155496001243591,-0.0010915142484009266,0.5020911693572998,0.5096918344497681,-0.024164114147424698,0.5402385592460632,0.497132271528244,-0.032339323312044144,0.5616026520729065,0.5016018152236938,-0.03207306191325188,0.5402316451072693,0.4812779724597931,-0.0050784689374268055,0.5055918097496033,0.4730934202671051,-0.02616746537387371,0.539026141166687,0.4685903489589691,-0.02220991998910904,0.5594993829727173,0.4754118323326111,-0.013513273559510708,0.5448975563049316,0.44799908995628357,-0.010987148620188236,0.5160992741584778,0.4421592354774475,-0.021303925663232803,0.5390107035636902,0.44411447644233704,-0.014786561019718647,0.5554639101028442,0.45273762941360474,-0.006669871509075165
0.6492860317230225,0.4610934257507324,-2.8623043135667103e-07,0.6374886631965637,0.5170400142669678,-0.01995834894478321,0.6071476340293884,0.5733081698417664,-0.030498933047056198,0.5792680978775024,0.6175282001495361,-0.04141350835561752,0.5676215291023254,0.6583607196807861,-0.04881499707698822,0.5460890531539917,0.5499209761619568,-0.001240920159034431,0.507683277130127,0.5505635738372803,-0.02334408462047577,0.5342735648155212,0.5355026125907898,-0.03771601989865303,0.5575147271156311,0.5286416411399841,-0.043979208916425705,0.539843738079071,0.5149596929550171,-0.0006557083688676357,0.5034066438674927,0.5101149082183838,-0.024460872635245323,0.5410836338996887,0.4996519386768341,-0.033479250967502594,0.5620660185813904,0.5039367079734802,-0.03368247672915459,0.5403386354446411,0.48053067922592163,-0.004592236131429672,0.5072405338287354,0.47297441959381104,-0.02661922015249729,0.5406266450881958,0.46996816992759705,-0.02336117811501026,0.560961127281189,0.4763982892036438,-0.014902179129421711,0.5454484820365906,0.44671353697776794,-0.010422006249427795,0.517850935459137,0.44168680906295776,-0.021723072975873947,0.5413347482681274,0.4446282982826233,-0.01568889245390892,0.5579994320869446,0.4527462422847748,-0.007628716062754393
0.6494169235229492,0.46024754643440247,-2.8605902002709627e-07,0.6379448175430298,0.5162870287895203,-0.020072652027010918,0.6076955795288086,0.5730733871459961,-0.03051605075597763,0.5797183513641357,0.6178003549575806,-0.04112068563699722,0.5684357285499573,0.6584615111351013,-0.048170220106840134,0.5469155311584473,0.5501030683517456,-0.0019373398972675204,0.5082197785377502,0.5493600964546204,-0.023041848093271255,0.5341838002204895,0.5331516861915588,-0.036596693098545074,0.5571625828742981,0.5264816284179688,-0.04251967743039131,0.5403653383255005,0.5152179598808289,-0.0011536303209140897,0.5040460228919983,0.5093904137611389,-0.02364048920571804,0.5417208075523376,0.4978545606136322,-0.031799424439668655,0.5629235506057739,0.5025603175163269,-0.03171931952238083,0.5405973792076111,0.48096907138824463,-0.004799449350684881,0.5074971914291382,0.472920298576355,-0.026096584275364876,0.5408642888069153,0.46907129883766174,-0.022547708824276924,0.5614540576934814,0.47607070207595825,-0.014165658503770828,0.5458986163139343,0.4474198818206787,-0.010317332111299038,0.5182892084121704,0.4418907165527344,-0.02173452451825142,0.5419951677322388,0.4441414475440979,-0.015724334865808487,0.5591090321540833,0.453008770942688,-0.007740245200693607
